% function evaluation | noise-free fitness - Fopt (9.294000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
36818 +3.066550975e+000 +3.066550975e+000 +9.600655097e+001 +9.600655097e+001 +1.6482e-001 +8.7786e-001 +5.3990e-001 +3.2959e+000 +2.1295e+000 +3.9805e+000 +1.3996e+000 -2.1953e+000 +3.2940e+000 +2.4785e+000 +2.2812e+000 -3.7355e+000 -2.2481e+000 +5.4876e-001 +1.0831e+000 +2.6673e+000 +3.9323e+000 -3.2906e+000 +2.2967e+000 +1.5646e-001
36911 +2.450856783e+000 +2.450856783e+000 +9.539085678e+001 +9.539085678e+001 +3.8322e-001 +1.0779e+000 +5.3892e-001 +3.2967e+000 +2.2646e+000 +4.0203e+000 +1.3732e+000 -2.1572e+000 +3.2047e+000 +2.2472e+000 +2.4643e+000 -3.6576e+000 -2.1501e+000 +4.1691e-001 +9.7429e-001 +3.3048e+000 +3.8633e+000 -3.3698e+000 +2.6224e+000 +1.3933e-001
% function evaluation | noise-free fitness - Fopt (3.535000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.653243133e+003 +2.653243133e+003 +2.688593133e+003 +2.688593133e+003 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
2 +2.021975344e+003 +2.021975344e+003 +2.057325344e+003 +2.057325344e+003 +2.4458e+000 -9.7032e-001 +1.2513e+000 +1.1004e+000 -3.4793e+000 -5.0309e+000 +1.8003e-001 +1.1058e+000 +2.1188e-002 +1.3365e+000 +1.6295e+000 -4.4115e+000 +4.2280e+000 -5.8523e-001 +4.7500e-001 -2.0797e+000 +9.7054e-001 -3.6845e+000 -3.3832e+000 +1.9280e+000
6 +1.913329106e+003 +1.913329106e+003 +1.948679106e+003 +1.948679106e+003 +2.3619e+000 -7.2141e-001 +1.4194e+000 +9.9056e-001 -3.5057e+000 -5.2579e+000 +2.5913e-001 +1.2594e+000 +3.0205e-002 +1.3674e+000 +1.6001e+000 -4.1235e+000 +4.2885e+000 -6.0037e-001 +6.5053e-001 -1.9007e+000 +1.1474e+000 -3.6429e+000 -3.1924e+000 +1.8352e+000
7 +1.892528970e+003 +1.892528970e+003 +1.927878970e+003 +1.927878970e+003 +2.4065e+000 -5.9430e-001 +1.4760e+000 +1.0102e+000 -3.3127e+000 -5.3185e+000 +1.1856e-001 +9.5792e-001 -8.9642e-003 +1.2869e+000 +1.7821e+000 -4.5582e+000 +4.3101e+000 -5.6703e-001 +6.2007e-001 -1.8154e+000 +1.1654e+000 -3.8750e+000 -3.1630e+000 +1.8212e+000
49 +1.861947027e+003 +1.861947027e+003 +1.897297027e+003 +1.897297027e+003 +2.6041e+000 -6.0730e-001 +1.5299e+000 +1.1495e+000 -3.6240e+000 -5.3282e+000 +3.7782e-002 +1.0787e+000 -1.2494e-002 +1.4054e+000 +1.8154e+000 -4.1987e+000 +4.4164e+000 -5.5816e-001 +5.8721e-001 -1.7446e+000 +1.2167e+000 -3.6900e+000 -3.1244e+000 +1.6161e+000
107 +1.814560163e+003 +1.814560163e+003 +1.849910163e+003 +1.849910163e+003 +2.5066e+000 -7.3812e-001 +1.3783e+000 +9.7145e-001 -3.3223e+000 -5.4974e+000 +3.2345e-001 +1.1834e+000 -1.5311e-001 +1.1763e+000 +1.8875e+000 -4.4433e+000 +4.2883e+000 -5.7944e-001 +6.9302e-001 -1.7273e+000 +1.0982e+000 -3.5925e+000 -3.0723e+000 +1.5759e+000
126 +1.744869512e+003 +1.744869512e+003 +1.780219512e+003 +1.780219512e+003 +2.4987e+000 -6.0199e-001 +1.3247e+000 +9.6221e-001 -3.3743e+000 -5.3097e+000 +4.3465e-001 +9.6925e-001 -2.4290e-001 +1.1450e+000 +1.8065e+000 -4.3695e+000 +4.5474e+000 -3.7371e-001 +6.1015e-001 -1.6559e+000 +1.3851e+000 -3.6186e+000 -2.9055e+000 +1.8424e+000
179 +1.677466928e+003 +1.677466928e+003 +1.712816928e+003 +1.712816928e+003 +2.4988e+000 -8.1103e-001 +1.1347e+000 +9.2188e-001 -3.4605e+000 -5.2700e+000 +3.8029e-001 +1.1290e+000 -1.4152e-001 +1.1057e+000 +1.7878e+000 -4.3987e+000 +4.7207e+000 -3.5231e-001 +6.3671e-001 -1.6041e+000 +1.4760e+000 -3.5654e+000 -2.8709e+000 +1.6184e+000
183 +1.649944508e+003 +1.649944508e+003 +1.685294508e+003 +1.685294508e+003 +2.2653e+000 -6.7583e-001 +1.0196e+000 +1.3278e+000 -3.4181e+000 -4.9787e+000 +2.6594e-001 +1.2152e+000 -5.0383e-001 +1.3043e+000 +1.7362e+000 -4.4633e+000 +4.4592e+000 -4.6506e-001 +3.3311e-001 -1.6185e+000 +1.3004e+000 -3.4024e+000 -2.6639e+000 +1.7664e+000
212 +1.610563368e+003 +1.610563368e+003 +1.645913368e+003 +1.645913368e+003 +2.5640e+000 -7.6487e-001 +1.1392e+000 +1.4421e+000 -3.3100e+000 -5.2038e+000 +1.6463e-001 +1.0996e+000 -3.8846e-001 +1.2847e+000 +1.9342e+000 -4.5265e+000 +4.5340e+000 -4.5669e-001 +5.9199e-001 -1.5333e+000 +1.3806e+000 -3.5655e+000 -2.7673e+000 +1.9502e+000
215 +1.579570792e+003 +1.579570792e+003 +1.614920792e+003 +1.614920792e+003 +2.7227e+000 -8.4418e-001 +1.1099e+000 +1.2303e+000 -3.4058e+000 -5.4126e+000 +3.2884e-001 +1.1965e+000 -4.6751e-001 +1.1810e+000 +1.8466e+000 -4.5137e+000 +4.6120e+000 -4.6247e-001 +7.2047e-001 -1.5612e+000 +1.1177e+000 -3.4667e+000 -2.7342e+000 +1.9430e+000
253 +1.505640366e+003 +1.505640366e+003 +1.540990366e+003 +1.540990366e+003 +2.3599e+000 -8.2146e-001 +1.0758e+000 +1.3661e+000 -3.2649e+000 -4.8549e+000 +1.1084e-001 +1.2886e+000 -5.8734e-001 +1.4614e+000 +2.1533e+000 -4.5913e+000 +4.3965e+000 -2.3416e-001 +4.6303e-001 -1.8364e+000 +1.2014e+000 -3.2275e+000 -2.5331e+000 +1.8235e+000
260 +1.442758842e+003 +1.442758842e+003 +1.478108842e+003 +1.478108842e+003 +2.5618e+000 -7.0266e-001 +1.4965e+000 +1.5660e+000 -3.4994e+000 -5.0573e+000 +6.3001e-001 +1.0059e+000 -1.4140e-001 +1.2469e+000 +1.8902e+000 -4.4855e+000 +4.2908e+000 -2.2468e-001 +2.8168e-001 -1.3282e+000 +1.2166e+000 -3.1519e+000 -2.5556e+000 +1.7320e+000
271 +1.410199843e+003 +1.410199843e+003 +1.445549843e+003 +1.445549843e+003 +2.7426e+000 -9.7621e-001 +1.4626e+000 +1.2291e+000 -3.5342e+000 -5.0638e+000 +3.8990e-001 +8.1824e-001 -2.8720e-001 +1.3792e+000 +2.3319e+000 -4.7032e+000 +4.5269e+000 -1.7742e-001 +5.1105e-001 -1.4911e+000 +1.0323e+000 -3.1246e+000 -2.1712e+000 +1.8681e+000
281 +1.348416525e+003 +1.348416525e+003 +1.383766525e+003 +1.383766525e+003 +2.7769e+000 -7.6596e-001 +8.5792e-001 +1.8726e+000 -3.3920e+000 -5.1488e+000 +3.4937e-001 +1.4927e+000 -4.0296e-001 +1.4187e+000 +2.0900e+000 -4.4507e+000 +4.5498e+000 +4.0336e-003 +5.9168e-001 -1.4092e+000 +1.2532e+000 -3.1653e+000 -2.3682e+000 +1.6223e+000
291 +1.287206917e+003 +1.287206917e+003 +1.322556917e+003 +1.322556917e+003 +2.5287e+000 -7.8993e-001 +1.2328e+000 +1.7291e+000 -3.5552e+000 -4.7920e+000 +6.2842e-001 +1.6016e+000 -5.2635e-001 +1.2345e+000 +1.9142e+000 -5.1436e+000 +4.6633e+000 +2.3173e-001 +2.5142e-001 -1.3880e+000 +1.4271e+000 -3.1870e+000 -2.5305e+000 +1.5526e+000
316 +1.193698338e+003 +1.193698338e+003 +1.229048338e+003 +1.229048338e+003 +2.9026e+000 -1.1109e+000 +1.1519e+000 +1.9106e+000 -3.8674e+000 -5.2689e+000 +9.4499e-001 +1.0862e+000 -2.0608e-001 +8.5106e-001 +1.9915e+000 -5.2671e+000 +4.3585e+000 +3.1498e-001 +3.4987e-001 -1.3334e+000 +1.0931e+000 -2.8645e+000 -2.2783e+000 +1.8487e+000
324 +1.100013573e+003 +1.100013573e+003 +1.135363573e+003 +1.135363573e+003 +2.6302e+000 -3.5723e-001 +1.2794e+000 +1.9059e+000 -3.1399e+000 -5.0774e+000 +5.7807e-001 +1.2533e+000 -3.5150e-001 +1.2908e+000 +2.4517e+000 -4.6116e+000 +4.3805e+000 +2.2716e-001 +2.8117e-001 -9.1173e-001 +1.5161e+000 -2.7475e+000 -2.2519e+000 +1.5950e+000
335 +1.064644802e+003 +1.064644802e+003 +1.099994802e+003 +1.099994802e+003 +2.5288e+000 -9.6506e-001 +1.2216e+000 +1.4712e+000 -3.4333e+000 -5.2887e+000 +1.0657e+000 +1.2980e+000 +1.3293e-001 +1.1575e+000 +2.2784e+000 -5.0959e+000 +5.2886e+000 +7.1222e-002 +4.4147e-001 -1.3600e+000 +9.4451e-001 -2.6270e+000 -1.4787e+000 +1.6381e+000
346 +9.331491641e+002 +9.331491641e+002 +9.684991641e+002 +9.684991641e+002 +2.5591e+000 -7.2965e-001 +1.1558e+000 +1.9810e+000 -3.1156e+000 -4.8710e+000 +6.7791e-001 +6.9374e-001 -9.9488e-002 +1.0341e+000 +3.1623e+000 -4.9204e+000 +4.0986e+000 +1.0407e+000 +6.4900e-001 -1.2411e+000 +1.7241e+000 -2.2127e+000 -2.3824e+000 +1.4408e+000
357 +8.605374373e+002 +8.605374373e+002 +8.958874373e+002 +8.958874373e+002 +2.5246e+000 -1.0157e+000 +1.4969e+000 +2.2980e+000 -3.2545e+000 -4.6876e+000 +1.2543e+000 +7.2769e-001 -3.0214e-001 +1.3644e+000 +2.6558e+000 -5.1343e+000 +3.9835e+000 +1.5436e+000 -4.3057e-001 -1.3533e+000 +1.3760e+000 -1.9407e+000 -2.0070e+000 +1.8986e+000
378 +7.846744131e+002 +7.846744131e+002 +8.200244131e+002 +8.200244131e+002 +2.7405e+000 -1.4281e+000 +1.3032e+000 +2.4545e+000 -3.0601e+000 -4.4907e+000 +1.5410e+000 +1.5712e+000 +5.8407e-001 +1.0684e+000 +2.5810e+000 -4.0317e+000 +4.0619e+000 +1.1995e+000 +5.9896e-001 -1.3404e+000 +1.0813e+000 -1.0569e+000 -1.6985e+000 +1.7238e+000
379 +7.712130708e+002 +7.712130708e+002 +8.065630708e+002 +8.065630708e+002 +2.2586e+000 -1.2486e+000 +5.7052e-001 +1.6848e+000 -3.9652e+000 -5.1487e+000 +2.0855e+000 +1.2027e+000 -4.6643e-001 +1.2737e+000 +2.6184e+000 -5.4870e+000 +5.0994e+000 +1.8074e+000 -2.1271e-001 -1.2259e+000 +1.5370e+000 -2.3672e+000 -2.2930e+000 +1.2527e+000
383 +7.535902525e+002 +7.535902525e+002 +7.889402525e+002 +7.889402525e+002 +2.9752e+000 -1.2796e+000 +1.7991e+000 +1.8040e+000 -3.5779e+000 -4.6073e+000 +7.3982e-001 +7.7663e-001 -2.9198e-001 +1.1061e+000 +3.9453e+000 -4.2831e+000 +4.7727e+000 +9.6680e-001 -7.6519e-001 -1.0591e+000 +1.7759e+000 -1.9662e+000 -1.4175e+000 +1.4087e+000
398 +7.329233566e+002 +7.329233566e+002 +7.682733566e+002 +7.682733566e+002 +2.1077e+000 -1.5334e+000 +1.9079e+000 +1.0106e+000 -3.5177e+000 -5.6655e+000 +1.3867e+000 +1.4629e+000 +3.2313e-001 +9.2160e-001 +2.7422e+000 -4.1363e+000 +5.0260e+000 +1.1049e+000 -1.6548e-001 -1.0432e+000 +9.2198e-001 -1.6094e+000 +1.5521e-001 +1.1235e+000
400 +6.382884918e+002 +6.382884918e+002 +6.736384918e+002 +6.736384918e+002 +2.8916e+000 -2.0323e+000 +1.1748e+000 +1.8965e+000 -3.1259e+000 -4.3115e+000 +2.0971e+000 +1.4485e+000 +2.8229e-001 +4.2139e-001 +2.5116e+000 -5.5214e+000 +4.7041e+000 +2.2394e+000 -7.5475e-001 -1.6880e+000 +1.2496e+000 -1.7767e+000 -2.1401e+000 +1.2171e+000
408 +5.739297630e+002 +5.739297630e+002 +6.092797630e+002 +6.092797630e+002 +2.5532e+000 -1.1940e+000 +1.1022e+000 +2.1063e+000 -3.1451e+000 -4.0456e+000 +4.0515e-001 +9.2371e-001 -1.9749e-001 +1.5312e+000 +3.6653e+000 -4.2661e+000 +4.8757e+000 +2.2183e+000 +3.3176e-001 -1.1996e+000 +1.5515e+000 -1.8818e+000 -6.6410e-001 +1.3750e+000
410 +5.497401959e+002 +5.497401959e+002 +5.850901959e+002 +5.850901959e+002 +3.1950e+000 -8.8269e-001 +1.2556e+000 +3.0552e+000 -3.2273e+000 -4.7798e+000 +1.0335e+000 +1.5519e+000 -3.9069e-001 +7.4635e-001 +4.6059e+000 -4.0516e+000 +5.1303e+000 +1.0541e+000 -1.9638e-001 -1.6442e+000 +1.9446e+000 -1.6083e+000 -6.6167e-001 +2.3373e+000
421 +4.910593318e+002 +4.910593318e+002 +5.264093318e+002 +5.264093318e+002 +3.0769e+000 -1.3423e+000 +3.9621e-001 +3.8625e+000 -3.3977e+000 -3.8618e+000 +2.0115e+000 +1.2813e+000 -9.8634e-001 +1.1452e+000 +1.9563e+000 -4.4807e+000 +5.4523e+000 +2.8275e+000 -6.4236e-001 -1.8638e+000 +1.0968e+000 -7.1495e-001 -1.9930e+000 +1.1283e+000
423 +4.752627003e+002 +4.752627003e+002 +5.106127003e+002 +5.106127003e+002 +3.2545e+000 -9.9795e-001 +1.2763e+000 +2.5937e+000 -3.6276e+000 -4.5380e+000 +1.1343e+000 +5.7508e-001 -8.4017e-002 +5.9760e-001 +2.9071e+000 -4.9723e+000 +5.8045e+000 +3.7283e+000 +1.6274e-001 -1.4046e+000 +1.6824e+000 -2.3907e+000 +3.5946e-002 +2.1014e+000
424 +3.904774655e+002 +3.904774655e+002 +4.258274655e+002 +4.258274655e+002 +3.4380e+000 -8.0388e-001 +8.6747e-001 +2.8005e+000 -4.8405e+000 -4.2627e+000 +1.2278e+000 +1.4840e+000 +3.1660e-001 +1.8801e+000 +3.1813e+000 -5.5327e+000 +5.2762e+000 +3.2892e+000 -2.8731e-001 -5.7812e-001 +1.2999e+000 -8.5809e-001 -2.0385e+000 +1.4395e+000
440 +3.515820754e+002 +3.515820754e+002 +3.869320754e+002 +3.869320754e+002 +3.0120e+000 -8.4441e-001 +7.6319e-001 +3.1614e+000 -3.6733e+000 -4.5378e+000 +1.2044e+000 +1.1524e+000 -6.3789e-002 +1.1120e+000 +2.9977e+000 -4.9848e+000 +5.1645e+000 +2.8867e+000 -2.6223e-001 -1.2927e+000 +1.4487e+000 -1.0449e+000 -1.3058e+000 +1.3633e+000
450 +3.040135485e+002 +3.040135485e+002 +3.393635485e+002 +3.393635485e+002 +2.0705e+000 -1.3042e+000 +3.6546e-001 +3.6413e+000 -3.7172e+000 -4.9553e+000 +1.9164e+000 +1.2097e+000 -1.4894e-001 +1.5259e+000 +3.6081e+000 -5.0185e+000 +5.1592e+000 +3.9477e+000 -1.4501e+000 -1.6498e+000 +2.4824e-001 -8.1555e-001 -5.7797e-001 +1.2096e+000
456 +1.474382808e+002 +1.474382808e+002 +1.827882808e+002 +1.827882808e+002 +3.8011e+000 -8.3555e-001 +3.8274e-001 +4.2264e+000 -3.6344e+000 -4.1267e+000 +1.8132e+000 +1.6213e-001 +1.1850e+000 +1.0524e+000 +1.9734e+000 -4.6756e+000 +5.7312e+000 +3.8194e+000 -2.2420e-001 -3.6824e-001 +1.5532e+000 +6.4153e-001 -3.0645e-001 +8.9561e-001
506 +1.370655772e+002 +1.370655772e+002 +1.724155772e+002 +1.724155772e+002 +3.2461e+000 -1.1383e+000 -1.4709e-001 +3.3145e+000 -3.9998e+000 -3.6477e+000 +7.1090e-001 +7.6829e-001 -4.9774e-002 +1.0149e+000 +3.1823e+000 -4.9658e+000 +5.6152e+000 +3.8954e+000 -1.3794e+000 -6.6465e-001 +9.3485e-001 +3.2083e-001 +2.0425e-001 +1.2521e+000
528 +1.072595222e+002 +1.072595222e+002 +1.426095222e+002 +1.426095222e+002 +2.8331e+000 -1.4339e+000 +1.5277e-001 +3.8353e+000 -4.0520e+000 -3.5650e+000 +1.0145e+000 +3.8277e-001 +3.1269e-001 +9.3875e-001 +4.0299e+000 -5.5889e+000 +6.1719e+000 +3.3647e+000 -1.7888e+000 -9.9913e-002 +1.3406e+000 +3.6860e-001 +4.1237e-001 +1.1486e+000
550 +8.637676618e+001 +8.637676618e+001 +1.217267662e+002 +1.217267662e+002 +2.8049e+000 -8.0773e-001 +4.1998e-001 +3.6915e+000 -3.6446e+000 -3.7729e+000 +9.9022e-001 +4.1818e-001 +3.4398e-001 +8.2501e-001 +3.3330e+000 -4.8514e+000 +5.6438e+000 +3.4149e+000 -1.8904e+000 +6.8212e-001 +1.0347e+000 +2.3499e-001 +1.2818e+000 +7.1749e-001
572 +7.457765660e+001 +7.457765660e+001 +1.099276566e+002 +1.099276566e+002 +2.1560e+000 -1.3107e+000 +6.2873e-001 +4.2319e+000 -4.0410e+000 -3.6960e+000 +1.3245e+000 +7.3606e-002 +4.2329e-001 +7.1164e-001 +3.2061e+000 -4.9080e+000 +5.8025e+000 +4.2194e+000 -2.4379e+000 +1.2173e+000 +1.5970e+000 +3.4207e-001 +3.7748e-001 +9.8258e-001
616 +6.408929298e+001 +6.408929298e+001 +9.943929298e+001 +9.943929298e+001 +1.7592e+000 -8.5722e-001 +1.0793e+000 +4.7596e+000 -3.9011e+000 -3.4774e+000 +1.8012e+000 +7.6450e-001 +4.6884e-001 +4.6189e-001 +3.3603e+000 -4.1744e+000 +5.8902e+000 +3.9333e+000 -2.7015e+000 +2.5126e+000 +1.9247e+000 +8.8406e-001 -4.6027e-001 -5.0352e-002
770 +5.853506129e+001 +5.853506129e+001 +9.388506129e+001 +9.388506129e+001 +2.1010e+000 +6.4334e-001 +1.0592e+000 +4.2141e+000 -3.5940e+000 -1.7329e+000 +2.9247e+000 +1.2515e+000 -2.2794e-001 +5.3064e-002 +2.9634e+000 -3.2447e+000 +6.4947e+000 +2.8757e+000 -2.9710e+000 +2.7409e+000 +2.3742e+000 +7.2817e-001 -6.7748e-001 +9.3725e-001
928 +5.149665482e+001 +5.149665482e+001 +8.684665482e+001 +8.684665482e+001 +1.4727e+000 +3.7268e-001 +1.8776e+000 +3.9534e+000 -3.5761e+000 -8.9420e-001 +2.4861e+000 +7.7651e-001 -3.4449e-001 +4.7971e-001 +2.5339e+000 -3.5745e+000 +6.6098e+000 +2.5885e+000 -3.3214e+000 +2.5281e+000 +2.5103e+000 +1.3557e+000 -1.7557e-001 +6.6378e-001
946 +4.757986585e+001 +4.757986585e+001 +8.292986585e+001 +8.292986585e+001 +1.7953e+000 -3.9728e-002 +1.6529e+000 +4.2714e+000 -3.2600e+000 -1.5205e+000 +2.5115e+000 +9.9963e-001 +1.4131e-001 +2.5690e-001 +3.0329e+000 -3.3819e+000 +6.8730e+000 +2.8351e+000 -3.0309e+000 +3.1934e+000 +1.9675e+000 +9.3924e-001 -4.9914e-001 +4.2533e-001
968 +4.027436560e+001 +4.027436560e+001 +7.562436560e+001 +7.562436560e+001 +2.1883e+000 +1.1734e-001 +1.8126e+000 +4.2871e+000 -3.3684e+000 -1.7682e+000 +2.5032e+000 +1.0080e+000 +4.4829e-001 +4.3910e-001 +3.1849e+000 -3.4144e+000 +6.4700e+000 +2.9511e+000 -3.3001e+000 +3.3174e+000 +1.8388e+000 +9.0912e-001 -9.1581e-002 +3.2350e-001
1012 +3.705637646e+001 +3.705637646e+001 +7.240637646e+001 +7.240637646e+001 +1.8733e+000 +4.8475e-001 +1.7107e+000 +4.2294e+000 -3.2064e+000 -1.1851e+000 +2.7627e+000 +4.9655e-001 +3.7381e-001 +3.4441e-001 +3.5037e+000 -3.3161e+000 +6.6398e+000 +3.1086e+000 -3.4178e+000 +3.4998e+000 +1.9019e+000 +5.7518e-001 +7.2541e-002 +3.9589e-001
1210 +3.549387180e+001 +3.549387180e+001 +7.084387180e+001 +7.084387180e+001 +1.5635e+000 +4.0213e-001 +1.6258e+000 +3.9410e+000 -2.9988e+000 -1.2409e+000 +2.6694e+000 +6.8769e-001 +3.5892e-001 +3.1873e-001 +2.6214e+000 -3.5263e+000 +6.0331e+000 +3.2450e+000 -3.8843e+000 +2.8596e+000 +2.0606e+000 +1.0454e+000 +1.4668e-001 +6.1994e-001
1232 +2.982100637e+001 +2.982100637e+001 +6.517100637e+001 +6.517100637e+001 +1.4609e+000 +3.7069e-001 +1.7867e+000 +4.0418e+000 -2.9961e+000 -1.4771e+000 +2.7256e+000 +6.8277e-001 +3.9827e-001 +3.7566e-001 +2.3590e+000 -3.6453e+000 +5.8869e+000 +2.9770e+000 -3.6997e+000 +2.7820e+000 +2.2480e+000 +1.0399e+000 +5.2162e-001 +6.7343e-001
1240 +2.266936106e+001 +2.266936106e+001 +5.801936106e+001 +5.801936106e+001 +1.5919e+000 +3.0407e-001 +2.2777e+000 +3.8239e+000 -2.9058e+000 -2.0107e+000 +2.6900e+000 +8.0521e-001 +1.0265e+000 +2.7229e-001 +2.0170e+000 -3.7266e+000 +5.8191e+000 +3.0765e+000 -2.7579e+000 +2.4531e+000 +1.9237e+000 +1.4839e+000 +7.7608e-001 +1.1680e+000
1574 +2.191021027e+001 +2.191021027e+001 +5.726021027e+001 +5.726021027e+001 +1.6619e+000 +2.7872e-001 +2.2670e+000 +3.4264e+000 -3.1529e+000 -9.2734e-001 +3.0308e+000 -1.7884e-001 +1.1805e+000 +1.5008e-001 +2.2362e+000 -2.7398e+000 +5.5443e+000 +4.2398e+000 -2.3320e+000 +2.6012e+000 +1.7781e+000 +3.1204e-001 +1.1774e+000 +2.1236e-001
1617 +2.011286748e+001 +2.011286748e+001 +5.546286748e+001 +5.546286748e+001 +1.2444e+000 -6.8743e-002 +2.5869e+000 +3.8370e+000 -2.9878e+000 -7.6237e-001 +2.8050e+000 +5.3570e-001 +1.0817e+000 +2.1268e-001 +2.0450e+000 -3.1120e+000 +5.5932e+000 +4.0459e+000 -2.8565e+000 +2.6658e+000 +1.7603e+000 +6.2651e-001 +9.3481e-001 +1.9892e-001
1668 +1.830613734e+001 +1.830613734e+001 +5.365613734e+001 +5.365613734e+001 +1.4405e+000 +3.0120e-001 +2.3424e+000 +3.8266e+000 -3.2261e+000 -1.1346e+000 +3.0767e+000 +1.3086e-001 +1.3026e+000 +2.8426e-001 +2.1971e+000 -2.8524e+000 +5.3766e+000 +3.8900e+000 -2.5726e+000 +2.7347e+000 +1.7533e+000 +6.2112e-001 +9.7222e-001 +2.5256e-001
2036 +1.809784493e+001 +1.809784493e+001 +5.344784493e+001 +5.344784493e+001 +1.5157e+000 -3.6077e-001 +2.5716e+000 +3.4306e+000 -3.2260e+000 -1.0516e+000 +2.4723e+000 +3.5083e-001 +1.4061e+000 +9.8585e-002 +2.0502e+000 -3.0500e+000 +5.4685e+000 +3.9209e+000 -2.1998e+000 +2.7381e+000 +1.7623e+000 +6.2264e-001 +1.2767e+000 -5.1675e-001
2233 +1.729720513e+001 +1.729720513e+001 +5.264720513e+001 +5.264720513e+001 +1.4160e+000 -2.9450e-001 +2.8017e+000 +3.5494e+000 -3.1513e+000 -1.2774e+000 +2.6474e+000 +2.0337e-001 +1.6570e+000 +4.7340e-002 +2.4963e+000 -3.0376e+000 +5.4478e+000 +4.1735e+000 -2.0677e+000 +2.7828e+000 +1.8138e+000 +6.4336e-001 +1.0744e+000 -6.6328e-001
2319 +1.661712769e+001 +1.661712769e+001 +5.196712769e+001 +5.196712769e+001 +1.4319e+000 -1.9654e-001 +2.9027e+000 +3.3746e+000 -3.2020e+000 -1.2559e+000 +2.7287e+000 +1.6326e-001 +1.6666e+000 +4.7438e-002 +2.4495e+000 -3.1191e+000 +5.5452e+000 +4.0283e+000 -2.0817e+000 +2.9340e+000 +1.7680e+000 +4.8481e-001 +1.2774e+000 -5.5927e-001
2334 +1.580696150e+001 +1.580696150e+001 +5.115696150e+001 +5.115696150e+001 +1.4025e+000 -1.9796e-001 +2.7694e+000 +3.3784e+000 -3.2050e+000 -1.4515e+000 +2.6235e+000 +7.9663e-002 +1.6908e+000 +2.4501e-002 +2.3074e+000 -3.1840e+000 +5.5201e+000 +4.1130e+000 -2.0404e+000 +2.8588e+000 +1.7252e+000 +6.2372e-001 +1.2169e+000 -7.0786e-001
2441 +1.545052371e+001 +1.545052371e+001 +5.080052371e+001 +5.080052371e+001 +1.5426e+000 +4.4280e-002 +3.0231e+000 +3.5237e+000 -3.0066e+000 -1.2321e+000 +2.7067e+000 +6.1999e-002 +1.6499e+000 +1.8625e-001 +2.2294e+000 -2.9351e+000 +5.4936e+000 +4.1905e+000 -1.6491e+000 +2.8461e+000 +1.7378e+000 +5.9970e-001 +1.2466e+000 -4.5184e-001
2574 +1.504931031e+001 +1.504931031e+001 +5.039931031e+001 +5.039931031e+001 +1.5887e+000 -1.3261e-002 +2.8889e+000 +3.4005e+000 -3.2209e+000 -1.2425e+000 +2.6346e+000 +2.1410e-001 +1.4382e+000 +1.5643e-001 +2.3394e+000 -2.8775e+000 +5.3821e+000 +4.2242e+000 -1.7697e+000 +2.8127e+000 +1.5641e+000 +6.2585e-001 +1.4266e+000 -3.9169e-001
2672 +1.455386373e+001 +1.455386373e+001 +4.990386373e+001 +4.990386373e+001 +1.7276e+000 +2.0531e-001 +2.9089e+000 +3.3985e+000 -3.2173e+000 -1.1849e+000 +2.6509e+000 +9.3187e-002 +1.3920e+000 +1.7359e-001 +2.1524e+000 -2.9059e+000 +5.5240e+000 +4.2842e+000 -1.7657e+000 +2.8203e+000 +1.6436e+000 +6.9529e-001 +1.3913e+000 -4.5549e-001
2804 +1.432137530e+001 +1.432137530e+001 +4.967137530e+001 +4.967137530e+001 +1.6338e+000 +2.0247e-001 +3.0083e+000 +3.5302e+000 -3.1429e+000 -1.4135e+000 +2.5088e+000 +5.7659e-002 +1.6814e+000 +1.0043e-001 +2.2897e+000 -3.0065e+000 +5.4031e+000 +4.4362e+000 -1.9084e+000 +2.7051e+000 +1.5345e+000 +6.4927e-001 +1.2294e+000 -4.1878e-001
2992 +1.411652853e+001 +1.411652853e+001 +4.946652853e+001 +4.946652853e+001 +1.6739e+000 +3.1133e-001 +3.0679e+000 +3.6951e+000 -3.1791e+000 -1.3028e+000 +2.3839e+000 +1.7748e-002 +1.6446e+000 +9.7163e-002 +2.2130e+000 -2.9406e+000 +5.3749e+000 +4.2981e+000 -1.8800e+000 +2.7287e+000 +1.5576e+000 +5.4905e-001 +1.3371e+000 -4.2836e-001
3254 +1.359418515e+001 +1.359418515e+001 +4.894418515e+001 +4.894418515e+001 +1.7071e+000 +2.4822e-001 +2.9233e+000 +3.6095e+000 -3.1418e+000 -1.5046e+000 +2.2758e+000 -7.4118e-003 +1.6793e+000 +9.3417e-002 +2.1612e+000 -3.0882e+000 +5.2204e+000 +4.3706e+000 -1.8778e+000 +2.7171e+000 +1.5593e+000 +4.3512e-001 +1.3813e+000 -3.6682e-001
